Favorite_Subject,Math,Address,Hackathons / App development projects,English,Average_Score,Programming / coding clubs,Physics,Age_Group,Business,Chemistry,Building miniatures / models,Aptitude,ICT,Model building recognition,Other (please specify),Chosen_University,Debate / Public Speaking,Study_Country,Family_Lifestyle_Encoded,Bio,Personality_Trait,English_Proficiency,Programming / Coding award,IELTS_Score,DIY projects,Study_Habit,Parents_Education_Encoded,"Volunteering at hospitals, clinics, or NGOs",Gender,Career_Interest
3.016259674475889,95.8507989730228,26.158820438837918,0.014704277977743048,70.22305042914103,91.48587318604112,0.0,101.69764758755197,0.9927974836119297,0.0,0.0,0.0,1.1035864014993506,102.18437834141619,0.02598153956599202,0.06701004765468163,99.73272050590514,0.06668840501641893,14.059839284137787,0.033239418149931886,4.4726475818032165,14.413236728115224,0.9800612721110994,0.0,1.4132913789388417,0.08242318742778637,0.9910500527599766,0.9845175846675098,1.0594765624791294,0.04060717258532897,1
5.913348304416772,91.39552033318272,36.71307016843875,0.016679337251616657,86.49231269933604,86.73653090693185,0.04611039993925229,91.13893192389885,0.993245193654597,78.1188751647636,87.11948230042391,0.0,2.052050676888804,79.93724591815223,0.0,0.0,54.29865472683249,0.04789642862488412,0.9350486917629386,0.9323040569055968,92.76616507751805,9.378599465453403,2.029102754780739,0.021644938166857502,0.0,0.0,0.04235705666860614,1.022852139995977,1.080050329296669,0.0,2
2.028060453517837,55.47703070675419,49.17265834998674,0.023416014887498702,64.52655779100527,69.14739179377862,0.012476542400566091,0.0,1.0395951015483602,0.048780217652605325,0.0,0.0,0.057744133627099986,83.9364416380606,0.024077709974249576,0.0,96.05526982421488,1.0812845511561542,5.73802142120027,2.0108752681400706,0.0,6.126498962539231,0.9488989585858528,0.026318121020199477,1.008497424064242,0.0,2.7856672047596738,0.0,0.0,0.9772676872505542,1
0.0,72.98213313985504,25.22745429695672,0.044895815697882493,86.47198647920946,84.06345394496041,0.0,81.79849576525152,1.0460133699586487,66.19118788898484,91.56142975394339,0.04562404912904078,0.9387514370788443,104.90323467736387,0.022529031192655403,0.0,102.27715740197087,0.030280350121711718,4.27291016130679,1.9906986922878722,98.35824971395463,6.760390251742164,1.9488545165385056,0.019560708007892787,0.500853082889734,0.9837177706239415,3.7604638309468386,0.9742970327752242,0.0,0.05070384846690387,0
4.3139108329884985,91.2592426784902,24.96228786012134,0.022557062035437822,89.07669343323194,88.99297063296986,0.0,81.76004389018851,1.0185402725044748,0.0,2.793707623429488,0.04937624360591011,0.9110639893597041,96.47214207295711,0.02439246624942291,0.007831572777531718,99.16936710781653,0.0,4.606098816989856,0.99189666402071,0.0,11.80963673546805,0.02001574805596507,0.0,1.2265411280974619,0.9525270653035786,0.9709531028492233,0.9851235401201557,0.0,0.05804673202625601,1
2.0784642392072623,53.700998693723506,24.49000720850722,0.0,95.23171933363841,83.97576036913931,0.0,90.67611133148569,1.0018554478182935,76.12926664463545,85.73539222654594,0.0,2.021484165767077,80.48127317264876,0.0037523136761796008,1.0949718043196441,98.67767114949274,0.0,13.841127463997179,1.0672685360951641,89.49755110444185,2.7181320100815185,1.878389843427483,0.06249786908879469,0.0,0.9606862713212857,0.07741424776647098,1.036072098811492,0.0,0.0,1
1.9975592480905597,83.56970113678759,25.259782341104888,0.03142047154103273,81.26320511160836,68.50151954549264,0.0,2.9266215152364174,0.9703048709977531,0.46116152784510306,0.0,0.07318151834494255,2.0185642631528222,41.24782717228276,0.01761192463030816,0.0,92.79661065517578,0.9411572833300645,7.062735926388239,1.0816506917538713,6.460500854477313,10.467508123030317,2.1053819105343132,0.0014740261669193722,0.9395580197524236,1.0445637756124573,3.1092645494576434,1.0229838685179349,0.0,0.0,0
2.143462799938298,78.85479315579137,25.064670802790577,0.0,83.67653503283277,77.26962986947288,0.0,76.00980614862475,1.0340411133009264,0.7136894096755354,0.0,0.010261906106144846,1.9679736231277682,70.98192437002841,0.00905036588530677,0.04387030162155998,68.63509587571957,0.841209397598474,0.0,1.9909117119540618,0.6231838816538399,3.3533140655043816,0.05745267799029358,0.0,0.0,0.0,1.3039970922630832,0.9559697075902028,0.0,0.030780339649186198,1
3.046759792481404,77.14294212180714,24.814028987030113,0.03882107431803312,90.74989398435727,81.43026468718678,0.017193865106790624,86.18560612315633,1.0531263645298286,2.028511202992284,72.60430395485992,0.03852157320987787,1.9537360046825338,85.52974899376002,0.014218035355650218,0.9953422266858691,99.7940634228887,0.9718640478203626,3.836413171270548,1.0302018668432786,88.14793839969568,14.101853958207613,0.1459044713863806,0.006473808769299268,1.4320697943994742,0.0,0.12726571074028137,0.9773129580786569,0.0,0.9657328266002698,2
3.837901449671361,69.12753070371156,28.81791026645064,0.0013980922091116226,63.48597125562361,65.85733419902462,0.03296279100896978,1.097682555234977,0.9292550373478846,80.01407056213459,1.608999216223889,0.0,1.955245310196852,65.23410915356376,0.015100188336661501,0.0,98.74061218605397,1.005042604039397,3.964809611998373,0.9558059687334858,1.5825095018145579,13.5990033675479,1.961509796254722,0.0,0.0,0.9165627500698512,0.1657200348292115,1.02215610795121,0.0,0.019844822820625798,0
4.081590506787247,88.03741224178579,54.15355810099315,0.04497973799079139,44.5189950106605,64.07238327370823,0.01027296013337128,79.03266211548296,1.009599429327716,0.0,49.951248309826575,0.9765146434369227,0.8371906262893752,69.79716019547581,0.026392445972821522,1.0186772056352433,102.67445465382744,0.0546585707383051,0.4777233423387482,1.9080328186964008,0.0,2.199056802010495,1.0858733143837616,0.0,0.0,0.0,0.07418109193062428,0.0,0.0,1.001439307251847,3
2.1515239570056663,56.58233196177609,23.747875674598912,0.027394870039350167,79.58829564319014,55.24586533196163,0.0030452236347251545,40.05491352622751,1.0066576972029635,44.35252874480651,49.0542703844191,0.0072829434594453854,0.999878779721306,61.52769117938759,0.0,0.9824545501453933,10.372517149874671,1.1032855007921603,19.69014804378887,1.9849372550789945,0.8078670782510761,11.960570695250352,2.0750566512825857,0.0,0.0,0.051006981031377886,3.809931025816956,0.05211042724379477,0.04182996239488833,0.985901185509968,0
4.209361191568555,75.40697646992933,27.444579933113392,0.01038349820545815,79.67517339651003,72.45796333979793,0.0,72.9916009222927,1.0255730648949861,0.0,69.92953505835975,0.9670361420797433,2.8651499314311915,57.44276284152545,0.011289180235068006,0.0293601082003037,58.057851733749594,0.027712641870807898,3.9860040334500426,2.1021959742478553,4.281748928736047,13.301413136765873,2.000768241212854,0.01281125006793963,0.0,1.05406095453803,0.933263090028735,1.0206218089965533,0.975516815873213,0.03481505445621388,0
4.1303761456508505,82.29766497404259,26.02271377696767,0.0,46.953951257398245,81.32652124206145,0.014980399365376958,89.03089886011907,1.105484821747662,1.6696816621022543,94.20677334742336,1.0213422315308442,3.036493317535958,81.98436695084327,0.041463225221234586,1.024841931405019,103.2233733510575,0.011365177037511671,3.9403346098948537,2.0212011142274453,89.49535063413101,14.03424161080915,1.9595288696353754,0.0,0.0,0.04142087001548351,0.8860969457504292,0.029650109746936194,0.07043742382614988,0.05047762130249122,3
3.91800001413257,96.39477665135566,46.12896886863474,0.0,68.81441368500293,80.20292192602298,0.0028387274957583563,83.43062452076838,0.9819861271347538,73.16439610056216,81.44688618026878,1.0127842443927746,2.0354389174610166,0.0,0.9977804069194136,0.041265428998474595,99.70323595721204,0.043118285325596105,18.027743582131208,0.0,0.7009139102172937,12.047921518947241,1.9508933799417965,0.03761317704060462,0.0,0.08359520613100037,1.071934837905212,0.0,1.051395454719262,0.967285934756095,3
3.9991999302641497,61.54286917852452,25.24395432523141,0.0,64.4088099766079,66.88668136242933,1.0116781650722795,73.77963393042972,0.940503832295243,0.0,0.0,0.024256606497743333,0.9651223856278461,70.47524247769346,0.0,1.037003838342326,99.3171917852981,0.04879836229255391,0.0,1.9616173603128149,0.0,11.755695657476403,2.1304601825030103,0.012819696082687617,0.0,0.0640400237965137,0.8657980826338973,0.9594950054871761,0.05182829821209856,0.0,1
0.1954503662959938,58.77120539968535,25.588720671513844,0.026950533867360637,60.75612319614883,71.7645364268355,0.016716863337752342,78.01348929429312,0.9619261569860418,85.4134176417167,81.37487766931147,0.0037566984838931726,0.9590477762442217,3.4307427902031993,0.0,0.0,37.731356476763075,0.007099165167410007,4.022593845977504,2.0065195729239926,0.0,10.782533537823896,0.0,0.02777827715787474,0.08001747940145915,0.09246658978195979,1.2377862750171782,1.0430254639655199,1.0380251045568882,0.0,0
4.791607479465853,93.2867421295019,35.0153935003903,0.0017951081295610777,64.05216239420703,87.39153274705421,0.033250847044609136,92.93663968818859,1.0308399888011277,85.20809032418144,3.3381476316514873,1.0058289516004657,2.9745760318639407,96.15296811959318,1.0312296410280222,0.0,62.12676779840509,0.0,3.7968610072226427,2.14125706492389,0.0,14.320209395108215,1.9558019948782912,0.0,0.3715124946511315,0.0,3.8691856086350134,0.9793678961134962,0.0008100958054549017,0.011494681077411435,3
5.90252621489308,95.24702412041744,24.60766039977767,0.029430169015433574,94.03353892166743,94.26295309162187,0.0,95.35240379086353,1.9211199037247397,91.34191416591945,82.72003758758987,0.03312646783905807,0.854578305310596,94.13176248802245,0.019815577043036717,0.9682701585219919,107.12320566205977,0.9961173860314354,18.67700995765798,1.965149491514193,96.6920455757069,9.073744380402669,0.0,0.0,0.0,0.0,0.02230328979171107,0.9616917991737282,0.0,0.9674760343953861,0
1.0639660850268247,71.35946644756353,26.169982433174635,0.014124408957055959,71.30638841894779,75.46048175208205,0.08868118747074472,69.54238318299086,1.932252730860589,72.27130430574138,88.68400431384708,0.0,2.085290729313013,70.12207310723888,0.0,1.0634758548766567,36.26007170278749,0.0,3.0693991447835343,1.9441250677987645,89.58994843709004,12.897397374949593,0.9067038791920606,0.020715904213131166,1.2087963410979559,0.014403949749405745,1.0320953907547281,0.9735421549355472,0.8926859313232396,0.0,2
0.9969605562526372,90.51517625013507,25.686065159805704,0.027448681890365024,88.83842677273212,93.75371264587481,0.0,96.64078172932868,1.018859021792069,0.0,92.20916007523097,0.06830934690961271,0.9615004262154225,2.3593518362868457,0.0,0.015459029158340578,98.83466175978565,0.02501293281692426,5.586973306822964,1.9055132551233185,91.36812099706101,9.456791126291424,0.06312719602410959,0.0,0.3492903121963984,0.0,2.0461662073898745,0.9727761770505287,1.0058530816256421,1.0388006754178798,2
1.7886590084436098,78.94198830614856,26.737673102499837,0.0,94.88176775749056,86.65075629861362,0.03509582644163012,4.406072887698878,0.930142719237569,3.809967050436338,0.0,0.0,2.9187201362893522,3.975068849349203,0.0,0.005384764105139943,103.85612959453397,0.049612917301156884,12.22059810656396,2.057372178466211,0.0,11.687204927559312,1.0824093834458923,0.02778041056610524,1.955729195954314,1.0067789798478723,4.052546503010561,0.0,0.01990940889312049,0.01716998450585543,1
1.9364176700766125,47.65254275621277,28.68837403902116,0.009669906385229918,41.60666432497752,44.83295656594171,0.07443511769346971,42.135108793648385,2.023547499155598,0.0,41.33093039507423,0.9761159616395162,1.8440872818604583,2.111135501155951,0.0,0.0,104.77451878255174,1.031630160992188,0.32103069975128085,0.990610540594333,0.0,8.153438179256577,1.9853464849069415,0.0,0.0,0.9943607437487421,1.148532743088679,0.0,0.0,0.06357275797407692,0
1.9765356247154071,79.87102998990348,25.761901550052045,0.06197594656594617,73.31524051155128,85.42979286737123,0.0,90.55584113969445,1.005601765127151,0.0,86.83594242427385,0.0,2.963295229055091,1.6522447816705177,0.02838418210806004,0.8464358846905821,19.01619471605246,0.9702319139941996,4.201886336929616,1.081364455603874,89.79576610431354,14.433191268144988,1.8828965430348528,0.02452458512928609,3.0016015029407517,0.0,0.9876695119084375,0.9800143888658849,0.9937859071379963,0.04355221595992511,2
2.0918090931401894,82.87152403498852,16.363261833999488,0.038456462480349465,62.29736405141487,75.78605983042847,0.03115942311718878,66.66797971040154,1.9614159494721608,0.0,75.92297248304202,0.0,1.8991784209098332,0.0,0.008206224823782438,1.013569924520409,51.169889193002774,0.0,5.304302715145733,1.0931196923217221,90.03606191047993,13.023050804543399,1.1324009780029172,0.0,0.0,0.02825745293275952,0.9144825055190284,0.0,0.9626777964280567,0.0,2
4.35152728407861,80.18431753408977,23.238587662141647,0.01589841833712849,86.37333676691732,88.12112299303024,1.012742951287832,88.06708971257625,0.9849275016433696,2.1385601087060553,0.0,0.041390142154916716,1.17280102940641,83.66396627849608,0.0,0.0,2.7147215410992684,1.0474162433867704,4.465792787520766,2.1461946754447707,5.5201859001203735,7.7416504183561115,1.7747572854303995,0.0,0.0,0.04978826772906501,0.9617841945634523,0.9195758068957943,0.010288432650175606,1.0152878507962884,1
4.065119814276111,90.87810612843418,0.7296787707428918,0.0,62.30024769149635,74.06918746768818,0.9309559752729192,72.84493919051356,1.016009434553238,76.61207606260774,72.8947668466721,0.0566406525088296,1.966122101711695,88.72043484128237,0.0,0.035040578777150916,71.78343919913833,0.03407730413069537,0.0,0.9819291847220419,48.396716577674994,0.945726054334961,0.9728462438807813,0.9658731541067476,0.0,0.05077288473582168,1.2257283644296666,0.009607764309785658,0.0,1.0287596016413165,1
1.9159606599876433,67.50280233463975,26.020247670829402,0.03578304808164496,65.56153262905251,65.74521163017916,0.0,64.75640180364135,1.9215330701830946,73.99268691258868,74.48980800744462,0.031603267226489026,1.097461817741395,84.54866430235958,0.0676461485094478,0.0,81.09562652470107,0.9862965470794506,6.07219302413573,1.0556616829184198,49.81724180548176,8.284629785882974,2.0511789305934003,0.0,5.326967733077958,0.9396380387205052,1.1187220308476709,0.9969719835322735,0.039882295017171276,0.0,0
0.0,59.44058106906735,23.90329195587448,0.0,81.43357431502974,76.13826040617168,0.0,0.5732650420045577,0.9668772566842375,72.66661958982357,0.0,0.021000831957092982,0.9026344038592816,76.57138473156432,0.0,0.0,94.2706006855439,1.0379396404031624,7.6756259334353745,2.0310452796578526,82.95879645321929,12.285050618163561,1.9588778186215883,0.0,0.0,0.0,3.0362886996659615,0.9079391118255595,0.0,0.04691257515531205,0
1.9527152484030286,48.496130998649086,30.801824034603555,0.0,59.39482349086518,59.569221662864116,0.05243249124240348,76.38808892122726,2.008788397664213,64.12491791540255,56.72960806803431,0.0,0.9157247577032973,0.0,0.0,1.0376954024846645,10.577716923266578,0.014351508302460793,4.718043351040693,1.126513432999186,3.708339137370218,12.031136876507427,1.9836757423933629,0.0,0.0,0.06431799283791272,3.51774625295323,0.9750773448027605,0.0009089609185102406,0.0,0
3.991318424820127,84.04065820055045,3.1920478859211894,0.01641585091523803,61.667487832513324,71.90346869503264,0.026765908316180885,76.54936226754477,1.0265419899501946,0.0,0.08126398829947275,0.0,3.0293843215593323,69.88505791682584,0.041257740475137285,0.9838215720495507,9.29418320927466,0.0,4.433165966377772,2.025473817698674,0.0,10.60961208006837,1.9947965490484942,0.0011920088801543262,6.271941443893658,0.9959596709201839,2.1366797111359093,0.9347871840734511,0.0013360830511627722,1.0034689088737352,3
3.771667211573739,79.87910374359063,26.20454895965188,0.0,49.89716322497841,70.63588252410703,0.02828011032316673,69.2662563703566,1.0366116214147465,1.548407095042365,82.67053462856211,0.0,1.0395552895714204,78.25560062757717,0.03521299001047075,0.9272779662923354,100.21198365573846,0.9750661247284472,18.998608260681028,1.0533062631757633,1.3078982635843028,13.425702693071937,1.9629918163973987,0.011318937848529052,0.8044776662261434,0.9818303000563986,0.0,0.9732414443665998,0.031785078381922474,0.0,3
2.937476787826436,82.97535624116207,23.301506819544908,0.035376057706826676,79.98163365358741,84.53373122577001,0.0,71.79202777419314,1.990624155648815,5.151189219201231,96.96200144802317,0.0,2.8998821992046016,0.0,0.0,0.015947658885524088,73.55682007612795,0.0,8.362576685464594,0.9413961084123417,94.88579737231399,6.4879211529437395,2.039446048408405,0.025202806629354865,5.581478755492373,0.0,2.9920895579076476,0.03247346518133573,1.0203308106227846,0.9760734420932939,1
5.02465174348901,91.10176353008563,25.607629138714955,0.0,80.12246418168854,91.05860891091784,0.0,93.12141406429676,1.01789738426323,0.0,96.02228921186168,0.0,3.0017522402075634,92.61595473669271,0.0064426225782524636,1.0086694996340713,97.37909148055624,0.03668512563218728,3.956649160877506,1.054541148344449,0.0,13.219685058631923,0.0,0.0,0.0,0.0,1.9946908790101845,1.1094418285313679,0.029295945264090434,0.0,3
0.0,70.0418786753128,28.037749990303894,0.01740905192176977,59.19769775925549,69.41114697464938,0.018513100193994755,1.3168616287262398,1.0105999623644693,81.26645742289908,0.0,0.06334690622766792,0.9888879394450563,69.08319749408878,0.021421634305991588,0.0,44.46578723065451,0.06753963348586936,5.984385472455962,0.9503394929509249,0.0,9.377668916434809,2.0357798615210623,0.01190978786636661,6.086330966920383,1.0363783432269826,0.0,0.0,0.009492627412140065,0.9749073707544466,0
